"STATE_CODE","WELL_KID","OPERATOR_NAME","CURRENT_OPERATOR_NAME","LEASE_NAME","API","TOWNSHIP","TOWNSHIP_DIRECTION","RANGE","RANGE_DIRECTION","SECTION","LONGITUDE","LATITUDE","SPOT","BOXES","START_DEPTH","END_DEPTH","PHOTOS"
"Kansas","1006157213","NORTHERN NATURAL GAS PRODUCTION","Scout Energy Management LLC","NIX 1-3","15-189-20657","33","S","36","W","25","-101.189216","37.1521497"," SE SE NW NW","150","2625","2938","YES"
"Kansas","1002950498","SHELL OIL","Edison Operating Company LLC","WALKEMEYER 1-35","15-189-00010","33","S","36","W","35","-101.204862","37.1319748","   NE SW","1","6180","6510","NO"
"Kansas","1006159247","MOBIL OIL CORP.","EXXONMOBIL Oil Corp","HILL UNIT 1-4","15-189-22029","33","S","37","W","3","-101.3327519","37.2023515"," NE NW SE SW","16","6024.5","6076.5","NO"
"Kansas","1006156811","Anadarko Production Co.","unavailable","NELL 'A' 1","15-189-20434","33","S","37","W","19","-101.3903479","37.1665766","  S2 NW NW","12","6036","6109","NO"
"Kansas","1006156329","Anadarko Production Co.","Merit Energy Company, LLC","NEER 'A' 1","15-189-20179","33","S","38","W","7","-101.4967203","37.187925"," NE NE SW SW","37","2780","2930.1","NO"
"Kansas","1006156627","Anadarko Production Co.","Anadarko Petroleum Corporation","Gaskill 'A' 2","15-189-20337","33","S","38","W","10","-101.4340078","37.1881098","    SE","19","5952","6106","NO"
"Kansas","1031522100","SATURN OIL & GAS & ANADARKO PROD","Merit Energy Company, LLC","GRACEY 1-15","15-189-00455-0001","33","S","38","W","15","-101.4424792","37.1808233","   NE NW","21","1627","1700","NO"
"Kansas","1031536556","Pioneer Natural Resources USA, Inc.","Scout Energy Management LLC","Christopher, J. A. 3-11R","15-189-22477","33","S","39","W","11","-101.52333","37.19559"," SW SW NE NE","1","2450","3200","NO"
"Kansas","1006158725","MOBIL OIL","EXXONMOBIL Oil Corp","CHRISTOPHER UNIT 2-4","15-189-21556","33","S","39","W","11","-101.5324099","37.195377","  NW SE NW","41","2757","3055","NO"
"Kansas","1004753411","UNITED PRODUCTION CO","Pioneer Natural Resources USA, Inc.","J. A. CHRISTOPHER 2-13","15-189-00487","33","S","39","W","13","-101.5150175","37.1811048","  SE NW NW","1","2430","3200","NO"
"Kansas","1006157811","Anadarko Petroleum Corp.","Bear Petroleum, LLC","DEMUTH 'B' 2-H","15-189-21025","33","S","39","W","22","-101.5506896","37.1593701","    SW","1","5760","6135","NO"
"Kansas","1004751531","PANHANDLE EASTERN PIPELINE","Merit Energy Company, LLC","LIGHT 1","15-129-00217","33","S","39","W","28","-101.5598518","37.1448521","    SE","5","1706","1719","NO"
"Kansas","1006156335","Anadarko Production Co.","Anadarko Petroleum Corporation","Light 'D' 1","15-189-20182","33","S","39","W","34","-101.5417584","37.1375767","    NE","17","2840","2909","NO"
"Kansas","1006095317","Anadarko Production Co.","Bear Petroleum, LLC","SANTA FE TRAIL UNIT 'A' was F. TUCKER 3 1-3","15-129-20566","33","S","40","W","6","-101.7160179","37.2016871","   SW SW","1","5353","5376.8","NO"
"Kansas","1006094604","Anadarko Production Co.","Anadarko Petroleum Corporation","G. LOW 1","15-129-20179","33","S","40","W","6","-101.7118208","37.2089356","  NW SE NW","10","537.3","5410","NO"
"Kansas","1002875753","Anadarko Production Co.","Anadarko Petroleum Corporation","LOW 'A' 5","15-129-10207","33","S","40","W","8","-101.6934907","37.1907499","   NE SW","8","5615","5656","NO"
"Kansas","1006094963","Anadarko Production Co.","Anadarko Petroleum Corporation","DAVISON 'C' 2","15-129-20368","33","S","40","W","9","-101.6662599","37.1936975"," N2 S2 SE NE","13","3812","5898","NO"
"Kansas","1005449873","APX CORP","Merit Energy Company, LLC","USA 'H' 1-H","15-129-20889","33","S","40","W","14","-101.64168","37.18184","  SE NW NW","10","5581","5609","NO"
"Kansas","1006097026","Anadarko Production Co.","Anadarko Petroleum Corporation","LOW 'C' 2","15-129-30012","33","S","40","W","17","-101.6981616","37.1726859","   SW SW","26","5686","5738","YES"
"Kansas","1006095329","Anadarko Production Co.","Anadarko Petroleum Corporation","E. CHEROKEE 1","15-129-20573","33","S","40","W","30","-101.7157978","37.1471379","   NW SW","8","5769","5824","NO"
"Kansas","1026525517","","Bear Petroleum, LLC","USA EAGLEY 'D' 2","15-129-21450-0003","33","S","41","W","2","-101.7389257","37.2124764","   NE NE","1","3910","5290","NO"
"Kansas","1006095211","LADD PET","Scout Energy Management LLC","BERRYMAN RICHFIELD UNIT 12-3","15-129-20506","33","S","41","W","3","-101.7634649","37.2125957"," W2 W2 NW NE","8","4990","5017.1","NO"
"Kansas","1006095249","LADD PET","Phoenix PetroCorp, Inc.","BERRYMAN RICHFIELD UNIT 15-3A","15-129-20527","33","S","41","W","3","-101.76624","37.20257"," SE NW SE SW","5","5025","5066.5","NO"
"Kansas","1006095215","LADD PETROLEUM CORP.","unavailable","BERRYMAN RICHFIELD UNIT 15-3","15-129-20508","33","S","41","W","3","-101.7663382","37.202612","  N2 SE SW","0","","","NO"
"Kansas","1006095213","LADD PET","Scout Energy Management LLC","BERRYMAN-RICHFIELD UNIT 12-4","15-129-20507","33","S","41","W","3","-101.7569747","37.2089134","   SE NE","4","5037","5047","NO"
"Kansas","1002875816","Cities Service Co.","unavailable","Heyen 'B' 1","15-129-10277","33","S","41","W","4","-101.7753806","37.2017083","C   SE SE","3","5043","5052","NO"
"Kansas","1002875743","ANADARKO PRODUCTION CO.","unavailable","JONES B-1","15-129-10199","33","S","41","W","9","-101.7798744","37.1907152","   NW SE","9","5038","5070","NO"
"Kansas","1006094855","Anadarko Production Co.","Anadarko Petroleum Corporation","CHEROKEE 'B' 1","15-129-20313","33","S","41","W","12","-101.725162","37.1907133","C   NW SE","10","5498","5557","NO"
"Kansas","1024021581","N R M PETROLEUM","unavailable","KRAFT 1","","33","S","41","W","33","-101.7783055","37.1324319","  E2 NW SE","4","","0","NO"
"Kansas","1002875795","CITIES SERVICE ETAL","Merit Energy Company, LLC","FRAZIER 'A' 1","15-129-10256","33","S","42","W","3","-101.873841","37.2061557","  NE NE SW","2","3297","3529","NO"
"Kansas","1006096533","Oxy USA, Inc.","OXY USA Inc.","WACKER 'B' 3","15-129-21229","33","S","42","W","10","-101.87164","37.1898771","  SW NW SE","2","3150","4625","NO"
"Kansas","1006096531","Oxy USA, Inc.","OXY USA Inc.","GREENWOOD 'B' 4","15-129-21228","33","S","42","W","14","-101.853147","37.1788932","  SW SW NE","2","3200","4625","NO"
"Kansas","1006096523","Oxy USA, Inc.","Merit Energy Company, LLC","GREENWOOD 'C' 2","15-129-21223","33","S","42","W","15","-101.8645621","37.1735057","  NE SE SE","2","3200","4625","NO"
"Kansas","1026601189","Oxy USA, Inc.","Merit Energy Company, LLC","GREENWOOD 'C' 3","15-129-21274-0001","33","S","42","W","15","-101.8702119","37.1816071","   W2 NE","2","3200","4625","NO"
"Kansas","1006095343","Cities Service Co.","Merit Energy Company, LLC","Williams 'D' 2","15-129-20581","33","S","42","W","19","-101.9329951","37.1651863","   SW NW","5","4480","4507","NO"
"Kansas","1006096567","Oxy USA, Inc.","Merit Energy Company, LLC","Smith 'O' 2","15-129-21251","33","S","42","W","20","-101.9040898","37.1669042","    NE","3","2700","5350","NO"
"Kansas","1006096618","Oxy USA, Inc.","OXY USA Inc.","GLENN 'A' 2","15-129-21282","33","S","43","W","1","-101.9436168","37.2133064","  NW NW NE","2","2310","5300","NO"
"Kansas","1006096326","Oxy USA, Inc.","OXY USA Inc.","Federal 1-4","15-129-21114","33","S","43","W","4","-101.9966614","37.2051413","   NW SE","1","4655","4659","NO"
"Kansas","1006095832","CITIES SERVICE CO","Merit Energy Company, LLC","TURMORROW MORROW UNIT, was NEILL 'C' 1 101","15-129-20850","33","S","43","W","7","-102.0284681","37.1874961","  N2 SE SE","19","4735.4","0","NO"
"Kansas","1006095407","CITIES SERVICE OIL CO.","OXY USA Inc.","HARMON 'B' 4","15-129-20615","33","S","43","W","13","-101.9381924","37.1759828","  SW NE SE","19","4533","4595","NO"
"Kansas","1006095159","CITIES SERVICE OIL CO.","OXY USA Inc.","HARMON 'B' 2","15-129-20479","33","S","43","W","13","-101.9421178","37.172418"," SW NE SW SE","20","4589","4647","NO"
"Kansas","1006095203","Cities Service Co.","OXY USA Inc.","WEATHERFORD 'B' 3","15-129-20502","33","S","43","W","13","-101.9511193","37.1761009","C   NW SW","13","4565","5488","NO"
"Kansas","1006095177","CITIES SERVICE OIL CO.","OXY USA Inc.","WEATHERFORD 'C' 1","15-129-20489","33","S","43","W","13","-101.9467749","37.1796572","C   SE NW","22","4585","4647","NO"
"Kansas","1006095457","CITIES SERVICE OIL CO.","OXY USA Inc.","WINTER MORROW UNIT 204","15-129-20643","33","S","43","W","13","-101.9507","37.17233","  E2 SW SW","2","3000","4910","NO"
"Kansas","1006094252","CITIES SERVICE OIL ETAL","OXY USA Inc.","MILLER 'S' 1","15-129-10295","33","S","43","W","25","-101.9452774","37.1496662","   SE NW","101","2406","3248","NO"
"Kansas","1006095017","CITIES SERVICE CO","OXY USA Inc.","MILLER 'S' 2","15-129-20398","33","S","43","W","25","-101.9395942","37.1518253"," NW NW SE NE","20","4462","4580","NO"
"Kansas","1006460983","KANSAS GEOLOGICAL SURVEY","unavailable","CU PROJECT 12","","34","S","3","W","10","-97.6213344","37.112025","   NE NE","3","31.5","62.6","NO"
"Kansas","1006460982","KANSAS GEOLOGICAL SURVEY","unavailable","CU PROJECT 11","","34","S","3","W","10","-97.6347811","37.1008785","   SW SW","7","32","91.77","NO"
"Kansas","1006160148","Mack Oil Co.","unavailable","Misak 1","15-191-20307","34","S","4","W","6","-97.7945257","37.1229487"," NW SE NE NW","6","4718","4760","YES"
"Kansas","1042538665","Woolsey Operating Co., LLC","BCE-Mach LLC","Hughbanks 1","15-077-21685","34","S","9","W","12","-98.2399984","37.1023432"," NW SE SE NE","160","4556","4911.4","YES"
"Kansas","1006013681","Nichols Drilling","Chieftain Oil Co., Inc.","Michel, George 1-8","15-007-20121","34","S","11","W","8","-98.5421171","37.0999621","   NE SW","10","4572","5478","NO"
"Kansas","1006013691","Nichols Drilling","unavailable","Landis 1-16","15-007-20126","34","S","11","W","16","-98.5239358","37.0887828","   SE NW","3","4569","4586","NO"
"Kansas","1002885464","Continental Oil Co.","unavailable","W. E. Colson 1","15-007-00306","34","S","12","W","2","-98.5908481","37.1229023","  N2 N2 NE","1","5179","5184","NO"
"Kansas","1006013733","ADAMANA, LTD AND NICHOLS DRILLING CO.","Molz Oil Company","Hickle 1-25","15-007-20148","34","S","12","W","25","-98.5807757","37.0540837","    SW","1","4691","4699","NO"
"Kansas","1006013693","Nichols Drilling","unavailable","Stranathan 1-26","15-007-20127","34","S","12","W","26","-98.5921549","37.0522034","   SW SE","4","4725","4755","NO"
"Kansas","1001188258","Sinclair Oil and Gas Co. and Magnolia Petroleum Co.","Atlas Operating LLC","Johnson-Olson Unit 1","15-007-01079","34","S","12","W","30","-98.6726354","37.060322","  NE SW NW","2","4830","4849","NO"
"Kansas","1001188267","Atlantic Refining Co.","Apollo Energies, Inc.","Sterling, Edd 1","15-007-01298","34","S","12","W","32","-98.6545938","37.0455401","  NE SW NW","8","4751","4819","NO"
"Kansas","1001188353","Atlantic Refining Co.","unavailable","Blanche Sterling 'D' 1","15-007-10374","34","S","13","W","36","-98.6789033","37.0473077","  SW NE NE","10","4751","4841","NO"
"Kansas","1002886114","Midwest Oil Corp.","Clark Exploration Co.","Ballet Ranch 8","15-007-30307","34","S","15","W","31","-98.9864835","37.038352"," N2 N2 S2 SE","5","4982","5010","NO"
"Kansas","1006033935","KRM PETROLEUM CORP. BISHOP OPERATING CO. INC.","Petroglyph Operating Company","Selzer 7-2","15-033-20474","34","S","20","W","2","-99.4583223","37.1072149","   SW SE","2","4733","4746","NO"
"Kansas","1006033623","K.R.M. PETROLEUM CORPORATION","unavailable","Lemon, G. C. 7","15-033-20301","34","S","20","W","13","-99.449002","37.0782256","   SW SW","2","4789","4805","YES"
"Kansas","1006033617","KRM PETROLEUM CORP.","Siroky Oil Management","Lemon, G. C. 5","15-033-20298","34","S","20","W","13","-99.4488591","37.0818521","   NW SW","2","4781","4790","NO"
"Kansas","1006033599","KRM Petroleum Corp.","American Warrior, Inc.","Lemon, G. C. 2-X","15-033-20294","34","S","20","W","14","-99.462718","37.0819038"," E2 W2 NE SW","4","4754","4778","NO"
"Kansas","1006033565","KRM Petroleum Corp.","American Warrior, Inc.","Lemon, G. C. 1","15-033-20270","34","S","20","W","14","-99.458154","37.0818903","   NW SE","2","4240","6470","NO"
"Kansas","1006033601","KRM PETROLEUM CORP","Edwards Lease,The","Lemon, G. C. 3","15-033-20288","34","S","20","W","14","-99.4535624","37.0818658","   NE SE","2","4774","4789","NO"
"Kansas","1006033677","KRM PETROLEUM CORP.","Siroky Oil Management","Lemon, G. C. 11","15-033-20328","34","S","20","W","14","-99.4626835","37.0891572","   NE NW","2","4759","4771","NO"
"Kansas","1006033603","KRM PETROLEUM CORP.","Petroglyph Operating Company","Rhoades, L. W. 1","15-033-20289","34","S","20","W","14","-99.4535966","37.0854927","   SE NE","2","4766","4782","NO"
"Kansas","1006033615","KRM Petroleum Corp.","American Warrior, Inc.","Lemon, G. C. 6","15-033-20297","34","S","20","W","14","-99.4535283","37.0782389","   SE SE","3","4777","4795","YES"
"Kansas","1006033619","KRM Petroleum Corp.","unavailable","Rhoades, L. W. 2","15-033-20299","34","S","20","W","14","-99.458123","37.0855115","   SW NE","1","4754","4767","NO"
"Kansas","1006033613","KRM Petroleum Corp.","unavailable","Lemon, G. C. 4","15-033-20296","34","S","20","W","14","-99.4580546","37.0782576","   SW SE","5","2746","4780","YES"
"Kansas","1006033657","KRM PETROLEUM CORP.","Petroglyph Operating Company","Rhoades, L. W. 3","15-033-20318","34","S","20","W","14","-99.4581571","37.0891384","   NW NE","2","4766","4789","NO"
"Kansas","1006033625","KRM Petroleum Corp.","Siroky Oil Management","Lemon 8","15-033-20302","34","S","20","W","23","-99.4534865","37.0744839","   NE NE","4","4773","4785","NO"
"Kansas","1006033643","KRM Petroleum Corp.","Petroglyph Operating Company","Lemon 10","15-033-20311","34","S","20","W","24","-99.4488016","37.0744731","   NW NW","2","4770","4780","NO"
"Kansas","1006033691","KRM Petroleum Corp.","unavailable","G. C. Lemon 12","15-033-20335","34","S","20","W","24","-99.4442386","37.0708691","   SE NW","3","4785","4806","NO"
"Kansas","1006031493","Texas Oil and Gas Corp.","unavailable","Harper Ranch 'B' 1","15-025-20325","34","S","21","W","3","-99.5801294","37.1143584","  N2 SE NE","20","5424","5501","YES"
"Kansas","1006031969","RINE DRLG","Norstar Petroleum, Inc.","HARPER 1-13","15-025-20591","34","S","21","W","13","-99.5487081","37.0885713"," SE NW NW NE","19","5439","5496","NO"
"Kansas","1006032221","RINE DRILLING CO.","C. H. Todd, Inc.","SHUPE 'A' 2-15","15-025-20725","34","S","21","W","15","-99.5901397","37.0803912"," NE SW NE SW","10","4279","4309","NO"
"Kansas","1006032429","RINE DRLG","Rine Drillingand Exploration, Inc.","SHUPE 'A' 3","15-025-20836","34","S","21","W","21","-99.6127065","37.0747298","  NW NW NW","9","4263","4289.5","NO"
"Kansas","1006031959","RINE DRLG","Rine Drillingand Exploration, Inc.","BARBY 7-21","15-025-20583","34","S","21","W","21","-99.6080562","37.0638611","  NW SE SW","4","4276","4294","NO"
"Kansas","1006031785","Rine Drilling Co.","C. H. Todd, Inc.","Barby 5-21","15-025-20483","34","S","21","W","21","-99.5967644","37.0657025","  SE NE SE","9","4268","4298","NO"
"Kansas","1006031783","RINE DRLG","Rine Drillingand Exploration, Inc.","SHUPE 'A' 2-21","15-025-20482","34","S","21","W","21","-99.6081605","37.0729277","  SW NE NW","9","4252","4278.5","NO"
"Kansas","1006031679","RINE DRLG","C. H. Todd, Inc.","BARBY 3-21","15-025-20425","34","S","21","W","21","-99.6058848","37.0674932","  NE NE SW","7","4257","4277.5","NO"
"Kansas","1006031455","RINE DRLG ETAL","Rine Drillingand Exploration, Inc.","BARBY 1-21","15-025-20306","34","S","21","W","21","-99.5979478","37.070233","   SE NE","23","5056","5427.3","NO"
"Kansas","1006032133","RINE DRLG","C. H. Todd, Inc.","BARBY-HARPER 10-22","15-025-20675","34","S","21","W","22","-99.5809336","37.0748322"," NE NW NE NE","10","4272","4301.6","NO"
"Kansas","1006032391","RINE DRLG","C. H. Todd, Inc.","BARBY-HARPER 'A' 7-22","15-025-20816","34","S","21","W","22","-99.5786978","37.0678115","  NE NE SE","45","4272","5092.5","NO"
"Kansas","1006031841","RINE DRLG","C. H. Todd, Inc.","BARBY-HARPER 5-22","15-025-20519","34","S","21","W","22","-99.5906025","37.0674931"," SW NW NE SW","13","4262","4298","NO"
"Kansas","1006031973","RINE DRLG","C. H. Todd, Inc.","BARBY-HARPER 6-22","15-025-20593","34","S","21","W","22","-99.585609","37.067619","  NW NW SE","20","4274","4386","NO"
"Kansas","1006032069","RINE DRLG","Rine Drillingand Exploration, Inc.","SHUPE 2-22","15-025-20642","34","S","21","W","22","-99.5946238","37.0729598","  SW NW NW","10","4273","4303","NO"
"Kansas","1006032071","RINE DRLG","C. H. Todd, Inc.","BARBY-HARPER 8-22","15-025-20643","34","S","21","W","22","-99.5855859","37.0712073","  NW SW NE","10","4275","4305","NO"
"Kansas","1006032073","RINE DRILLING CO.","C. H. Todd, Inc.","BARBY-HARPER 9-22","15-025-20644","34","S","21","W","22","-99.581451","37.070999","  NW SE NE","10","4273","4303","NO"
"Kansas","1006032011","RINE DRLG","C. H. Todd, Inc.","BARBY 3-23","15-025-20612","34","S","21","W","23","-99.5720316","37.0675492","  NW NE SW","10","4290","4317.8","NO"
"Kansas","1006032025","RINE DRLG","Rine Drillingand Exploration, Inc.","BARBY 4-23","15-025-20619","34","S","21","W","23","-99.5674098","37.0675608","  NW NW SE","10","4274","4304","NO"
"Kansas","1006032045","RINE DRLG","C. H. Todd, Inc.","BARBY 5-23","15-025-20630","34","S","21","W","23","-99.57689","37.07132","  NW SW NW","10","4268","4298","NO"
"Kansas","1006032061","RINE DRLG","C. H. Todd, Inc.","BARBY 6-23","15-025-20638","34","S","21","W","23","-99.5720078","37.0711759","  NW SE NW","9","4264","4290.5","NO"
"Kansas","1006032001","RINE DRLG","C. H. Todd, Inc.","BARBY 2-23","15-025-20607","34","S","21","W","23","-99.57686","37.06766","  NW NW SW","21","4284","4344.3","NO"
"Kansas","1006032337","SHO-BAR ENERGY","Sho-Bar Energy, Inc.","BARBY-HARPER 1-24","15-025-20787","34","S","21","W","24","-99.5515719","37.0676408","  NE NE SW","10","4300","4330","NO"
"Kansas","1006031889","RINE DRLG","C. H. Todd, Inc.","BARBY 4-27","15-025-20544","34","S","21","W","27","-99.57893","37.06047","  NE NE NE","10","4288","4503","NO"
"Kansas","1006031885","Rine Drilling Co.","C. H. Todd, Inc.","Barby 2-27","15-025-20542","34","S","21","W","27","-99.5901762","37.0602702","  NW NE NW","9","4320","4347","NO"
"Kansas","1006032223","Donald C. Slawson","Slawson, Donald C.","Barby-Harper 'B' 1","15-025-20726","34","S","21","W","36","-99.5513668","37.040708","  SE SE NW","5","4321","4362","NO"
"Kansas","1006092356","COLUMBIAN FUEL","OXY USA Inc.","DEMOSS 2","15-119-10236","34","S","30","W","3","-100.5658421","37.1206754","  SW SE NE","4","5301","5351","NO"
"Kansas","1002881060","COLUMBIAN FUEL CORP","OXY USA Inc.","DEMOSS 1","15-119-10235","34","S","30","W","3","-100.5638562","37.1244354","   NE NE","2","5285","5364","NO"
"Kansas","1002881196","SOCONY MOBIL","unavailable","STAPLES ESTATE 1","15-119-30009","34","S","30","W","21","-100.5903003","37.077195","   SE NW","8","5350","5391","NO"
"Kansas","1006092354","COLUMBIAN FUEL","unavailable","A. W. ADAMS 'D' 4","15-119-10231","34","S","30","W","23","-100.5450386","37.0700219","   SE SE","9","5360","6079","NO"
"Kansas","1002881056","COLUMBIAN FUEL CORP","unavailable","A. W. ADAMS 'D' 5","15-119-10232","34","S","30","W","25","-100.5403793","37.0629131","C   SW NW","5","5250","5385","NO"
"Kansas","1002881055","COLUMBIAN FUEL","Quinque Operating Company","A. W. ADAMS 'D' 3","15-119-10230","34","S","30","W","25","-100.5404471","37.0663551","  S2 NW NW","2","5339","5406","NO"
"Kansas","1002880708","COLUMBIAN FUEL CORP","Quinque Operating Company","A. W. ADAMS 2-M","15-119-00069","34","S","30","W","33","-100.5880874","37.0457031","  NE NE SW","1","5663","5810","NO"
"Kansas","1006143807","SAGE DRILLING CO","Sage Drilling Company","BLACK 4-1","15-175-20639","34","S","31","W","1","-100.650613","37.113811","   SW SW","10","4354","4383","NO"
"Kansas","1002947354","COLUMBIAN FUEL CORP","unavailable","NELLIE KEATING 'B' 1","15-175-00070","34","S","31","W","13","-100.6358819","37.084605","   SE SE","12","4250","5795","NO"
"Kansas","1026692579","Charter Production Co.","Oil Producers, Inc. of Kansas","Good 'B' 1","15-175-21239-0001","34","S","31","W","19","-100.7263209","37.0698339","  NW SE SE","23","4840","4897.5","NO"
"Kansas","1002947506","COLUMBIAN FUEL","unavailable","A. W. ADAMS 1-H","15-175-10164","34","S","31","W","25","-100.6398533","37.0555733","   SW SE","1","5290","5311","NO"
"Kansas","1006145531","Anadarko Petroleum Corp.","Bear Petroleum, LLC","Hiebsch 'A' 1","15-175-21625","34","S","32","W","7","-100.8474662","37.1068526","   SW NW","35","917","5984.4","NO"
"Kansas","1002947307","Lario Oil and Gas Co.","unavailable","PENNINGTON 1","15-175-00010","34","S","32","W","16","-100.8002829","37.0863775","    SE","18","5824","5976","NO"
"Kansas","1002947674","Anadarko Production Co.","Anadarko Petroleum Corporation","DODD 'B' or CONDIT UNIT 6-1 1","15-175-30028","34","S","32","W","18","-100.8480622","37.0851202","   SW SW","5","6254","6296","NO"
"Kansas","1002947619","","Merit Energy Company, LLC","BLACKMER 'A' 4","15-175-21724","34","S","32","W","31","-100.8483206","37.0532356"," SE NW NW NW","1","5264","6398","NO"
"Kansas","1004863318","","Pantera Energy Company","LEMON TRUST 'B' 2","15-175-21725","34","S","32","W","32","-100.8297354","37.052337","   NW NW","1","5202","6320","NO"
"Kansas","1006142659","NORTHERN PUMP COMPANY","unavailable","WHITE 'D' 1","15-175-10196","34","S","32","W","35","-100.7752425","37.0409826","   SW SW","2","5880","6104","NO"
"Kansas","1002947661","Anadarko Production Co.","Anadarko Petroleum Corporation","B. EUBANK 2","15-175-30003","34","S","33","W","13","-100.8521283","37.0961107","   NE NE","4","6261","6289","NO"
"Kansas","1006143147","CITIES SERVICE CO","unavailable","STEVESSON 'A' 3","15-175-20271","34","S","33","W","20","-100.9280682","37.0778334","  E2 SW NE","10","1602","1660","NO"
"Kansas","1006145112","Anadarko Petroleum Corp.","Wynn-Crosby Operating, Ltd.","MCGILL 'A' 2-10","15-175-21391","34","S","34","W","10","-100.9964527","37.110414","   NE NE","5","2550","6550","NO"
"Kansas","1006144174","Anadarko Production Co.","Continental Resources, Inc.","Goddard 'C' 3","15-175-20858","34","S","34","W","17","-101.03257","37.08472","   SE SE","3","4000","6700","NO"
"Kansas","1006145029","Anadarko Petroleum Corp.","Merit Energy Company, LLC","UNDERWOOD 'A' 3","15-175-21346","34","S","34","W","23","-100.9780331","37.0705781","   SE SE","3","2500","6700","NO"
"Kansas","1006144188","Anadarko Petroleum Corp.","Merit Energy Company, LLC","LENEHAN 'A' 2","15-175-20869","34","S","34","W","27","-100.9962414","37.0668942","   NE NE","3","6295","6790","NO"
"Kansas","1006144631","Anadarko Petroleum Corp.","Pantera Energy Company","MAHONEY 'A' 1","15-175-21124","34","S","34","W","27","-100.9962319","37.0596434","   NE SE","24","6519","6571","YES"
"Kansas","1002947613","Anadarko Petroleum Corp.","Pantera Energy Company","HATCHER 'B' 2","15-175-21714","34","S","34","W","35","-100.9898384","37.0524326"," E2 E2 NW NW","2","5174","7811","NO"
"Kansas","1002947615","Anadarko Petroleum Corp.","Pantera Energy Company","HATCHER 'B' 3","15-175-21717","34","S","34","W","35","-100.9818036","37.0415169","   SW SE","57","6480","6601","NO"
"Kansas","1004753341","Cities Service Co.","Merit Energy Company, LLC","Skinner 'B' 1","15-189-00511","34","S","35","W","10","-101.1126811","37.1044489"," NE NE NE SW","4","6141","6431","NO"
"Kansas","1002950602","Cities Service Co.","unavailable","Skinner 'B' 2","15-189-10048","34","S","35","W","10","-101.1146236","37.1028477","  SW NE SW","1","6431","6438","NO"
"Kansas","1006157543","CITIES SERVICE OIL & GAS CORP.","OXY USA Inc.","GREEN 'D' 4","15-189-20872","34","S","35","W","25","-101.0691939","37.0663933"," NE SW NE NE","19","6411","6521","NO"
"Kansas","1006157217","Cities Service Co.","unavailable","Federal Land Bank 'C' 1","15-189-20660","34","S","35","W","25","-101.0732958","37.0557814","   SW SE","29","6486","6596","YES"
"Kansas","1006157259","Cities Service Oil and Gas Corp.","Merit Energy Company, LLC","Federal Land Bank 'C' 3","15-189-20686","34","S","35","W","25","-101.0733196","37.0589947","  S2 NW SE","20","6476","6535","YES"
"Kansas","1006157563","MOBIL OIL","unavailable","LEWIS UNIT 1-3","15-189-20885","34","S","36","W","2","-101.2072865","37.1230857"," SE SE NW NW","104","2660","2864","NO"
"Kansas","1002950710","SOCONY MOBIL","unavailable","ALDEN W. FOSTER 1","15-189-30065","34","S","36","W","5","-101.2591849","37.1172846","C   NE SW","1","6720","6726","NO"
"Kansas","1006157337","MOBIL OIL","Scout Energy Management LLC","FOSTER UNIT 2-4 (was 2-3)","15-189-20733","34","S","36","W","18","-101.2794408","37.0904788","  S2 S2 NW","43","3038","3200","NO"
"Kansas","1002950708","SOCONY MOBIL OIL CO INC","Chesapeake Operating, LLC","FOSTER (STEVENS) was A. W. FOSTER 1 2-18","15-189-30013","34","S","36","W","18","-101.2817893","37.0847119","   SW SW","69","6625","6910","NO"
"Kansas","1001323357","MOBIL OIL CORPORATION","unavailable","PARKER ESTATE FARM 3-4","15-189-20442","34","S","36","W","28","-101.2381435","37.0616545"," SW SW SW NE","21","6257","6804","NO"
"Kansas","1006157351","MOBIL OIL","EXXONMOBIL Oil Corp","HAWORTH UNIT 1-3","15-189-20741","34","S","36","W","35","-101.2069875","37.0507055"," SE SE NW NW","66","2989","3134","NO"
"Kansas","1041869438","","EXXONMOBIL Oil Corp","CUNNINGHAM UNIT 126 1-B","15-189-10053-0002","34","S","37","W","13","-101.2907538","37.0920261","   SW NE","11","6739","6800","NO"
"Kansas","1002950537","SOCONY-MOBIL OIL CO","Chesapeake Operating, LLC","CUNNINGHAM ESTATE 1-13","15-189-00049","34","S","37","W","13","-101.2898408","37.0847732","   SW SE","9","6759","7858","NO"
"Kansas","1002950608","SOCONY MOBIL","unavailable","PEACHY UNIT 1-2","15-189-10055","34","S","37","W","24","-101.2907399","37.0775173","C   SW NE","17","3791","6820","NO"
"Kansas","1006156337","Anadarko Production Co.","Merit Energy Company, LLC","KIMZEY 'A' 1","15-189-20183","34","S","38","W","1","-101.39697","37.12289","    NE","64","906","3156","YES"
"Kansas","1006157565","Mobil Oil Corp.","Scout Energy Management LLC","Forward Unit 1-3","15-189-20886","34","S","38","W","5","-101.4693709","37.1151962"," NW NW SE SE","140","2561","2846.4","NO"
"Kansas","1006157949","Anadarko Petroleum Corp.","Anadarko Petroleum Corporation","BEAVERS 'D' 1","15-189-21129","34","S","38","W","36","-101.4060335","37.0448274","  E2 NW SW","37","6348","6636","NO"
"Kansas","1006094664","MOBIL OIL","Scout Energy Management LLC","DOLLIE THOMPSON UNT 1","15-129-20209","34","S","39","W","17","-101.5871693","37.0944189","    NW","51","2910","3029","YES"
